allergic_ID,Adverse-Event,Arm-affected,Arm-at-risk,Category,Trial-Id,URL,Condition,Intervention,Serious-Other,Arm.,Arm_Title,classes_ID,Drug,Class
518,Hypersensitivity,1,30,Immune_system_disorders,NCT00474903,https://clinicaltrials.gov/show/NCT00474903,Barrett_Esophagus|Esophageal_Cancer|,acetylsalicylic_acid|esomeprazole_magnesium|placebo|,other_events,arm0,Arm-I-(Placebo-Esomeprazole-Magnesium),,,
2029,Dermatitis_allergic,3,41,Skin_and_subcutaneous_tissue_disorders,NCT00475670,https://clinicaltrials.gov/show/NCT00475670,Breast_Cancer,Trastuzumab|Taxane_(docetaxel_or_paclitaxel)|,other_events,arm1,Trastuzumab-Taxane,18,trastuzumab,monoclonal-antibody
2029,Dermatitis_allergic,3,41,Skin_and_subcutaneous_tissue_disorders,NCT00475670,https://clinicaltrials.gov/show/NCT00475670,Breast_Cancer,Trastuzumab|Taxane_(docetaxel_or_paclitaxel)|,other_events,arm1,Trastuzumab-Taxane,93,taxane,
521,Hypersensitivity,1,26,Immune_system_disorders,NCT00477750,https://clinicaltrials.gov/show/NCT00477750,Multiple_Myeloma_and_Plasma_Cell_Neoplasm,lenalidomide|melphalan|prednisone|,other_events,arm0,Treatment-(Lenalidomide-Melphalan-Prednisone),25,lenalidomide,immunomodulatory-agent-or-antiangiogenic-agent
521,Hypersensitivity,1,26,Immune_system_disorders,NCT00477750,https://clinicaltrials.gov/show/NCT00477750,Multiple_Myeloma_and_Plasma_Cell_Neoplasm,lenalidomide|melphalan|prednisone|,other_events,arm0,Treatment-(Lenalidomide-Melphalan-Prednisone),85,prednisone,steroid
1469,Drug_hypersensitivity,1,40,Immune_system_disorders,NCT00478647,https://clinicaltrials.gov/show/NCT00478647,Gaucher_Disease_Type_1,GA-GCB_(velaglucerase_alfa),serious_events,arm0,GA-GCB-(Velaglucerase-Alfa),,,
2611,Allergic_reaction,1,41,Immune_system_disorders,NCT00479674,https://clinicaltrials.gov/show/NCT00479674,Breast_Cancer,Abraxane|Bevacizumab|Carboplatin|,serious_events,arm0,Abraxane-Carboplatin-Bevacizumab,3,carboplatin,alkalating-agent
2612,Allergic_reaction,3,41,Immune_system_disorders,NCT00479674,https://clinicaltrials.gov/show/NCT00479674,Breast_Cancer,Abraxane|Bevacizumab|Carboplatin|,other_events,arm0,Abraxane-Carboplatin-Bevacizumab,3,carboplatin,alkalating-agent
2611,Allergic_reaction,1,41,Immune_system_disorders,NCT00479674,https://clinicaltrials.gov/show/NCT00479674,Breast_Cancer,Abraxane|Bevacizumab|Carboplatin|,serious_events,arm0,Abraxane-Carboplatin-Bevacizumab,4,bevacizumab,monoclonal-antibody
2612,Allergic_reaction,3,41,Immune_system_disorders,NCT00479674,https://clinicaltrials.gov/show/NCT00479674,Breast_Cancer,Abraxane|Bevacizumab|Carboplatin|,other_events,arm0,Abraxane-Carboplatin-Bevacizumab,4,bevacizumab,monoclonal-antibody
2611,Allergic_reaction,1,41,Immune_system_disorders,NCT00479674,https://clinicaltrials.gov/show/NCT00479674,Breast_Cancer,Abraxane|Bevacizumab|Carboplatin|,serious_events,arm0,Abraxane-Carboplatin-Bevacizumab,22,bevacizumab,monoclonal-antibody
2612,Allergic_reaction,3,41,Immune_system_disorders,NCT00479674,https://clinicaltrials.gov/show/NCT00479674,Breast_Cancer,Abraxane|Bevacizumab|Carboplatin|,other_events,arm0,Abraxane-Carboplatin-Bevacizumab,22,bevacizumab,monoclonal-antibody
525,Hypersensitivity,2,32,Immune_system_disorders,NCT00481078,https://clinicaltrials.gov/show/NCT00481078,Recurrent_Non-small_Cell_Lung_Cancer|Stage_IIIB_Non-small_Cell_Lung_Cancer|Stage_IV_Non-small_Cell_Lung_Cancer|,vorinostat|paclitaxel|carboplatin|placebo|laboratory_biomarker_analysis|,other_events,arm1,Arm-II-(Placebo-Paclitaxel-Carboplatin),3,carboplatin,alkalating-agent
525,Hypersensitivity,2,32,Immune_system_disorders,NCT00481078,https://clinicaltrials.gov/show/NCT00481078,Recurrent_Non-small_Cell_Lung_Cancer|Stage_IIIB_Non-small_Cell_Lung_Cancer|Stage_IV_Non-small_Cell_Lung_Cancer|,vorinostat|paclitaxel|carboplatin|placebo|laboratory_biomarker_analysis|,other_events,arm1,Arm-II-(Placebo-Paclitaxel-Carboplatin),2,paclitaxel,taxane
529,Hypersensitivity,1,395,Immune_system_disorders,NCT00486759,https://clinicaltrials.gov/show/NCT00486759,B-cell_Lymphoma,Bevacizumab|Rituximab|CHOP|Placebo|,serious_events,arm0,Bevacizumab-+-Rituximab-+-CHOP,16,rituximab,monoclonal-antibody
529,Hypersensitivity,1,395,Immune_system_disorders,NCT00486759,https://clinicaltrials.gov/show/NCT00486759,B-cell_Lymphoma,Bevacizumab|Rituximab|CHOP|Placebo|,serious_events,arm0,Bevacizumab-+-Rituximab-+-CHOP,4,bevacizumab,monoclonal-antibody
529,Hypersensitivity,1,395,Immune_system_disorders,NCT00486759,https://clinicaltrials.gov/show/NCT00486759,B-cell_Lymphoma,Bevacizumab|Rituximab|CHOP|Placebo|,serious_events,arm0,Bevacizumab-+-Rituximab-+-CHOP,22,bevacizumab,monoclonal-antibody
528,Hypersensitivity,2,386,Immune_system_disorders,NCT00486759,https://clinicaltrials.gov/show/NCT00486759,B-cell_Lymphoma,Bevacizumab|Rituximab|CHOP|Placebo|,serious_events,arm1,Placebo-+-Rituximab-+-CHOP,16,rituximab,monoclonal-antibody
1482,Drug_hypersensitivity,1,4,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm0,Pemetrexed-500-+-Carboplatin-AUC-5-(Phase-1),3,carboplatin,alkalating-agent
534,Hypersensitivity,1,4,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm0,Pemetrexed-500-+-Carboplatin-AUC-5-(Phase-1),3,carboplatin,alkalating-agent
1482,Drug_hypersensitivity,1,4,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm0,Pemetrexed-500-+-Carboplatin-AUC-5-(Phase-1),15,pemetrexed,antimetabolite
534,Hypersensitivity,1,4,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm0,Pemetrexed-500-+-Carboplatin-AUC-5-(Phase-1),15,pemetrexed,antimetabolite
533,Hypersensitivity,1,3,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm1,Pemetrexed-600-+-Carboplatin-AUC-5-(Phase-1),3,carboplatin,alkalating-agent
533,Hypersensitivity,1,3,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm1,Pemetrexed-600-+-Carboplatin-AUC-5-(Phase-1),15,pemetrexed,antimetabolite
535,Hypersensitivity,1,3,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm3,Pemetrexed-700-+-Carboplatin-AUC-6-(Phase-1),3,carboplatin,alkalating-agent
535,Hypersensitivity,1,3,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm3,Pemetrexed-700-+-Carboplatin-AUC-6-(Phase-1),15,pemetrexed,antimetabolite
1480,Drug_hypersensitivity,1,3,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm5,Pemetrexed-900-+-Carboplatin-AUC-6-(Phase-1),3,carboplatin,alkalating-agent
532,Hypersensitivity,1,3,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm5,Pemetrexed-900-+-Carboplatin-AUC-6-(Phase-1),3,carboplatin,alkalating-agent
1480,Drug_hypersensitivity,1,3,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm5,Pemetrexed-900-+-Carboplatin-AUC-6-(Phase-1),15,pemetrexed,antimetabolite
532,Hypersensitivity,1,3,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm5,Pemetrexed-900-+-Carboplatin-AUC-6-(Phase-1),15,pemetrexed,antimetabolite
1479,Drug_hypersensitivity,17,66,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm6,Pemetrexed-500-+-Carboplatin-AUC-6-(Phase-2),3,carboplatin,alkalating-agent
1481,Drug_hypersensitivity,3,66,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,serious_events,arm6,Pemetrexed-500-+-Carboplatin-AUC-6-(Phase-2),3,carboplatin,alkalating-agent
531,Hypersensitivity,1,66,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm6,Pemetrexed-500-+-Carboplatin-AUC-6-(Phase-2),3,carboplatin,alkalating-agent
1479,Drug_hypersensitivity,17,66,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm6,Pemetrexed-500-+-Carboplatin-AUC-6-(Phase-2),15,pemetrexed,antimetabolite
1481,Drug_hypersensitivity,3,66,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,serious_events,arm6,Pemetrexed-500-+-Carboplatin-AUC-6-(Phase-2),15,pemetrexed,antimetabolite
531,Hypersensitivity,1,66,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,other_events,arm6,Pemetrexed-500-+-Carboplatin-AUC-6-(Phase-2),15,pemetrexed,antimetabolite
1485,Drug_Hypersensitivity,1,2061,Immune_system_disorders,NCT00490139,https://clinicaltrials.gov/show/NCT00490139,Neoplasms_Breast,Lapatinib|Trastuzumab|,serious_events,arm0,Lapatinib-plusTrastuzumab,18,trastuzumab,monoclonal-antibody
1485,Drug_Hypersensitivity,1,2061,Immune_system_disorders,NCT00490139,https://clinicaltrials.gov/show/NCT00490139,Neoplasms_Breast,Lapatinib|Trastuzumab|,serious_events,arm0,Lapatinib-plusTrastuzumab,21,lapatinib,signal-transduction-inhibitor
1484,Drug_Hypersensitivity,2,2057,Immune_system_disorders,NCT00490139,https://clinicaltrials.gov/show/NCT00490139,Neoplasms_Breast,Lapatinib|Trastuzumab|,serious_events,arm2,Lapatinib,21,lapatinib,signal-transduction-inhibitor
1483,DRUG_HYPERSENSITIVITY,2,24,Immune_system_disorders,NCT00490646,https://clinicaltrials.gov/show/NCT00490646,Metastatic_Breast_Cancer,ixabepilone|docetaxel|trastuzumab|,other_events,arm0,Trastuzumab-2-mg/kg-+-Docetaxel-100-mg/m^2-IV,18,trastuzumab,monoclonal-antibody
1483,DRUG_HYPERSENSITIVITY,2,24,Immune_system_disorders,NCT00490646,https://clinicaltrials.gov/show/NCT00490646,Metastatic_Breast_Cancer,ixabepilone|docetaxel|trastuzumab|,other_events,arm0,Trastuzumab-2-mg/kg-+-Docetaxel-100-mg/m^2-IV,8,docetaxel,taxane
2618,Allergic_Reaction,2,149,Immune_system_disorders,NCT00492752,https://clinicaltrials.gov/show/NCT00492752,Carcinoma_Hepatocellular,Sorafenib_(Nexavar_BAY43-9006)|Placebo|,other_events,arm0,Sorafenib-All-(Double-Blind-and-Open-Label-Phase),90,sorafenib,Tyrosine-Kinase-inhibitor
2617,Allergic_Reaction,4,75,Immune_system_disorders,NCT00492752,https://clinicaltrials.gov/show/NCT00492752,Carcinoma_Hepatocellular,Sorafenib_(Nexavar_BAY43-9006)|Placebo|,other_events,arm1,Placebo-All-(Double-Blind-and-Open-Label-Phase),,,
1490,Drug_hypersensitivity,2,76,Immune_system_disorders,NCT00494091,https://clinicaltrials.gov/show/NCT00494091,Advanced_Renal_Cell_Carcinoma,Temsirolimus_(CCI-779)|Temsirolimus_(CCI-779)|,other_events,arm1,Temsirolimus-25-mg,,,
1487,Drug_Hypersensitivity,6,58,Immune_system_disorders,NCT00494221,https://clinicaltrials.gov/show/NCT00494221,Metastatic_Colorectal_Cancer,AZD2171|FOLFOX_(5-fluorouracil_Leucovorin_Oxaliplatin)|Placebo_Cediranib|,other_events,arm0,Cediranib-20-mg,14,cediranib,endothelial-growith-factor-receptor-tyrosine-kinase-inhibitor?
1488,Drug_Hypersensitivity,9,56,Immune_system_disorders,NCT00494221,https://clinicaltrials.gov/show/NCT00494221,Metastatic_Colorectal_Cancer,AZD2171|FOLFOX_(5-fluorouracil_Leucovorin_Oxaliplatin)|Placebo_Cediranib|,other_events,arm1,Cediranib-30-mg,14,cediranib,endothelial-growith-factor-receptor-tyrosine-kinase-inhibitor?
1489,Drug_Hypersensitivity,12,58,Immune_system_disorders,NCT00494221,https://clinicaltrials.gov/show/NCT00494221,Metastatic_Colorectal_Cancer,AZD2171|FOLFOX_(5-fluorouracil_Leucovorin_Oxaliplatin)|Placebo_Cediranib|,other_events,arm2,Placebo,,,
537,Hypersensitivity,1,29,Immune_system_disorders,NCT00494780,https://clinicaltrials.gov/show/NCT00494780,Lymphoma_Follicular,Ofatumumab|Cyclophosphamide|Doxorubicin|Vincristine|Prednisolone_Prednisone_or_equivalent|,serious_events,arm0,500-mg-Ofatumumab-+-CHOP,42,ofatumumab,monoclonal-antibody
536,Hypersensitivity,1,29,Immune_system_disorders,NCT00494780,https://clinicaltrials.gov/show/NCT00494780,Lymphoma_Follicular,Ofatumumab|Cyclophosphamide|Doxorubicin|Vincristine|Prednisolone_Prednisone_or_equivalent|,serious_events,arm1,1000-mg-Ofatumumab-+-CHOP,42,ofatumumab,monoclonal-antibody
2621,Allergic_Reaction,1,30,Immune_system_disorders,NCT00499694,https://clinicaltrials.gov/show/NCT00499694,Prostate_Cancer,bevacizumab|satraplatin|,serious_events,arm0,Bevacizumab-and-Satraplatin,4,bevacizumab,monoclonal-antibody
2622,Allergic_Reaction,2,30,Immune_system_disorders,NCT00499694,https://clinicaltrials.gov/show/NCT00499694,Prostate_Cancer,bevacizumab|satraplatin|,other_events,arm0,Bevacizumab-and-Satraplatin,4,bevacizumab,monoclonal-antibody
2621,Allergic_Reaction,1,30,Immune_system_disorders,NCT00499694,https://clinicaltrials.gov/show/NCT00499694,Prostate_Cancer,bevacizumab|satraplatin|,serious_events,arm0,Bevacizumab-and-Satraplatin,22,bevacizumab,monoclonal-antibody
2622,Allergic_Reaction,2,30,Immune_system_disorders,NCT00499694,https://clinicaltrials.gov/show/NCT00499694,Prostate_Cancer,bevacizumab|satraplatin|,other_events,arm0,Bevacizumab-and-Satraplatin,22,bevacizumab,monoclonal-antibody
1491,Drug_Hypersensitivity,3,32,Immune_system_disorders,NCT00500292,https://clinicaltrials.gov/show/NCT00500292,Colorectal|Cancer|,Vandetanib|FOLFOX_regimen=oxaliplatin_fluorouracil_&_folinic_acid|,other_events,arm0,Vandetanib-100-mg-Plus-FOLFOX,33,vandetanib,tyrosine-kinase-inhibitor
1492,Drug_Hypersensitivity,4,35,Immune_system_disorders,NCT00500292,https://clinicaltrials.gov/show/NCT00500292,Colorectal|Cancer|,Vandetanib|FOLFOX_regimen=oxaliplatin_fluorouracil_&_folinic_acid|,other_events,arm1,Vandetanib-300-mg-Plus-FOLFOX,33,vandetanib,tyrosine-kinase-inhibitor
1493,Drug_Hypersensitivity,5,37,Immune_system_disorders,NCT00500292,https://clinicaltrials.gov/show/NCT00500292,Colorectal|Cancer|,Vandetanib|FOLFOX_regimen=oxaliplatin_fluorouracil_&_folinic_acid|,other_events,arm2,Placebo-Plus-FOLFOX,,,
2623,Allergic_Reaction,2,23,General_disorders,NCT00502203,https://clinicaltrials.gov/show/NCT00502203,Mixed_Tumor_Mullerian,Carboplatin|Paclitaxel|,other_events,arm0,Paclitaxel-+-Carboplatin,3,carboplatin,alkalating-agent
2623,Allergic_Reaction,2,23,General_disorders,NCT00502203,https://clinicaltrials.gov/show/NCT00502203,Mixed_Tumor_Mullerian,Carboplatin|Paclitaxel|,other_events,arm0,Paclitaxel-+-Carboplatin,2,paclitaxel,taxane
2388,Allergy,1,196,Immune_system_disorders,NCT00502905,https://clinicaltrials.gov/show/NCT00502905,Leukemia,Busulfan|Fludarabine|,other_events,arm0,Busulfan-+-Fludarabine,66,fludarabine,antimetabolite
2624,Allergic_Reaction,1,33,Immune_system_disorders,NCT00506597,https://clinicaltrials.gov/show/NCT00506597,Leukemia,Erwinase,other_events,arm0,Erwinase,,,
2049,Dermatitis_allergic,1,158,Skin_and_subcutaneous_tissue_disorders,NCT00507416,https://clinicaltrials.gov/show/NCT00507416,Multiple_Myeloma,Bortezomib|Dexamethasone|Melphalan|Prednisone|Thalidomide|,other_events,arm1,Bortezomib-Thalidomide-and-Dexamethasone,70,bortezomib,proteasome-inhibitor
2049,Dermatitis_allergic,1,158,Skin_and_subcutaneous_tissue_disorders,NCT00507416,https://clinicaltrials.gov/show/NCT00507416,Multiple_Myeloma,Bortezomib|Dexamethasone|Melphalan|Prednisone|Thalidomide|,other_events,arm1,Bortezomib-Thalidomide-and-Dexamethasone,79,dexamethasone,steroid
541,Hypersensitivity,1,43,Immune_system_disorders,NCT00509041,https://clinicaltrials.gov/show/NCT00509041,Malignant_Mesothelioma,dasatinib,other_events,arm0,Dasatinib,24,dasatinib,signal-transduction-inhibitor---tyrosine-kinase-inhibitor
2626,Allergic_reaction,1,16,Immune_system_disorders,NCT00509366,https://clinicaltrials.gov/show/NCT00509366,Non_Small_Cell_Lung_Cancer,Cisplatin_&_Gemcitabine|Cisplatin_&_Pemetrexed|Docetaxel_&_Gemcitabine|Pemetrexed_&_Gemcitabine|,serious_events,arm0,Cisplatin-Sensitive-(Pre-Amendment),9,cisplatin,alkalating-agent
2625,Allergic_reaction,1,17,Immune_system_disorders,NCT00509366,https://clinicaltrials.gov/show/NCT00509366,Non_Small_Cell_Lung_Cancer,Cisplatin_&_Gemcitabine|Cisplatin_&_Pemetrexed|Docetaxel_&_Gemcitabine|Pemetrexed_&_Gemcitabine|,other_events,arm2,Cisplatin-Resistant-(Pre-Amendment),9,cisplatin,alkalating-agent
1497,Drug_hypersensitivity,1,203,Immune_system_disorders,NCT00510068,https://clinicaltrials.gov/show/NCT00510068,Advanced_Neuroendocrine_Tumors_of_Pancreatic_Origin,Everolimus|Everolimus_Placebo|,serious_events,arm1,Placebo,,,
542,Hypersensitivity,1,266,Immune_system_disorders,NCT00511238,https://clinicaltrials.gov/show/NCT00511238,Multiple_Myeloma,carfilzomib|carfilzomib|,serious_events,arm1,Carfilzomib-(A1),,,
2627,allergic_reaction,1,23,Immune_system_disorders,NCT00512096,https://clinicaltrials.gov/show/NCT00512096,Penile_Cancer,Ifosfamide|Paclitaxel_(Taxol)|Cisplatin|,serious_events,arm0,Cisplatin-+-Ifosfamide-+-Paclitaxel,9,cisplatin,alkalating-agent
2627,allergic_reaction,1,23,Immune_system_disorders,NCT00512096,https://clinicaltrials.gov/show/NCT00512096,Penile_Cancer,Ifosfamide|Paclitaxel_(Taxol)|Cisplatin|,serious_events,arm0,Cisplatin-+-Ifosfamide-+-Paclitaxel,2,paclitaxel,taxane
545,Hypersensitivity,2,138,Immune_system_disorders,NCT00513292,https://clinicaltrials.gov/show/NCT00513292,HER2/Neu_Positive|Stage_IA_Breast_Cancer|Stage_IB_Breast_Cancer|Stage_II_Breast_Cancer|Stage_IIIA_Breast_Cancer|,Cyclophosphamide|Epirubicin_Hydrochloride|Laboratory_Biomarker_Analysis|Paclitaxel|Therapeutic_Conventional_Surgery|Trastuzumab|,other_events,arm0,Arm-A,,,
546,Hypersensitivity,4,142,Immune_system_disorders,NCT00513292,https://clinicaltrials.gov/show/NCT00513292,HER2/Neu_Positive|Stage_IA_Breast_Cancer|Stage_IB_Breast_Cancer|Stage_II_Breast_Cancer|Stage_IIIA_Breast_Cancer|,Cyclophosphamide|Epirubicin_Hydrochloride|Laboratory_Biomarker_Analysis|Paclitaxel|Therapeutic_Conventional_Surgery|Trastuzumab|,other_events,arm1,Arm-B,,,
2628,Allergic_reaction,1,26,Immune_system_disorders,NCT00513604,https://clinicaltrials.gov/show/NCT00513604,Melanoma|Malignant_Melanoma|Melanoma_Experimental|Experimental_Melanomas|,aldesleukin|therapeutic_autologous_lymphocytes|Cyclophosphamide|Fludarabine_phosphate|Total_body_irradiation|,other_events,arm0,Cohort-1---NMA-TIL-Aldesleukin,,,
2052,Dermatitis_allergic,1,15,Skin_and_subcutaneous_tissue_disorders,NCT00514813,https://clinicaltrials.gov/show/NCT00514813,Anemia|Kidney_Failure_Chronic|,Dynepo,other_events,arm0,Dynepo-(Epoetin-Delta)-Twice-Weekly-(BIW),,,
547,Hypersensitivity,1,60,Immune_system_disorders,NCT00514943,https://clinicaltrials.gov/show/NCT00514943,Head_and_Neck_Neoplasms|Carcinoma_Squamous_Cell|,BIBW_2992|Cetuximab|,serious_events,arm1,Cetuximab-mg/m2---Stage-1,5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
1498,Drug_Hypersensitivity,1,6,Immune_system_disorders,NCT00515086,https://clinicaltrials.gov/show/NCT00515086,Glioblastoma_Multiforme,Everolimus|Surgery|,other_events,arm0,Everolimus-10-mg-+-Surgery,32,everolimus,mTOR?inhibitor-(blocks-gene-translation)
549,Hypersensitivity,1,29,Immune_system_disorders,NCT00516217,https://clinicaltrials.gov/show/NCT00516217,Lymphoma,galiximab,serious_events,arm0,Galaximab,,,
2629,Allergic_reaction,1,6,Immune_system_disorders,NCT00516295,https://clinicaltrials.gov/show/NCT00516295,Ewing_Sarcoma_of_Bone|Extraosseous_Ewing_Sarcoma|Peripheral_Primitive_Neuroectodermal_Tumor|Recurrent_Ewing_Sarcoma/Peripheral_Primitive_Neuroectodermal_Tumor|,topotecan_hydrochloride|vincristine_sulfate|cyclophosphamide|bevacizumab|,other_events,arm0,Arm-I-(Feasibility-Assessment-of-VTCB),,,
1500,Drug_hypersensitivity,1,598,Immune_system_disorders,NCT00519285,https://clinicaltrials.gov/show/NCT00519285,Prostatic_Neoplasms|Neoplasm_Metastasis|,Aflibercept|Placebo_(for_aflibercept)|Docetaxel|Prednisone_or_Prednisolone|,serious_events,arm0,Placebo,,,
1499,Drug_hypersensitivity,3,611,Immune_system_disorders,NCT00519285,https://clinicaltrials.gov/show/NCT00519285,Prostatic_Neoplasms|Neoplasm_Metastasis|,Aflibercept|Placebo_(for_aflibercept)|Docetaxel|Prednisone_or_Prednisolone|,serious_events,arm1,Aflibercept,39,aflibercept,vascular-endothelial-growth-factor-(VEGF)-inhibitor
