Neoplasm Status,Accepts Healthy Volunteers: Diagnosis of high-risk neuroblastoma  meeting one of the following criteria:
Neoplasm Status,2 before criteria have been replaced by : Patients with colorectal adenocarcinoma which is histologically proved and classified stage II perforated  III or IV  totally removed  in total remission 
Neoplasm Status,If in the opinion of the treating physician  sufficient time has elapsed  such that it is extremely likely that the patient has been cured of a prior malignancy  the patient may be eligible for the protocol.
Neoplasm Status,Other active malignancies requiring systemic therapy.
Neoplasm Status,Inclusion Criteria: Histologically-confirmed diagnosis of breast (females only) or prostate cancer
Neoplasm Status,Phase 2 no previous or concurrent malignancy
Neoplasm Status,Anti-cancer agents (exception: stable doses of hormonal therapy  e.g
Neoplasm Status,Active malignancy requiring chemotherapy.
Neoplasm Status,Any history of malignancy except for surgically cured skin cancer or pilomatricoma (benign tumor of the hair follicle that is associated with DM-1).
Neoplasm Status,Any investigational  anti-cancer therapy within 6 weeks prior to Day 1.
Neoplasm Status,Exclusion Criteria: Previous or current hormonal treatment of prostate cancer
Neoplasm Status,more than two prior anticancer chemotherapy regimens
Neoplasm Status,No prior or concurrent brain metastases (treated or untreated)
Neoplasm Status,patient treated for prostate adenocarcinoma and overexposed during radiotherapy in a prostate adenocarcinoma in the radiation department of the a prostate adenocarcinoma in the radiation department of the Jean MONNET hospital/ service de radiotherapies be
Neoplasm Status,Patients with metastatic disease who have a resectable primary tumor and are deemed a surgical candidate may have undergone prior resection
Neoplasm Status,previous hormonal therapy as adjuvant treatment for breast cancer
Neoplasm Status,Prior irradiation other than basal cell cancer of skin
Neoplasm Status,Proven prostate cancer in need for endocrine treatment  except for neoadjuvant hormonal therapy  but including patients with a rising PSA further to prostatectomy or radiotherapy
Neoplasm Status,Subject is currently being treated for cerebral carcinoma or sarcoma.
Neoplasm Status,Subjects treated for cancer within the previous 5 years except for skin basal cell carcinoma or carcinoma in situ of the cervix  with measures other than a minor  complete surgical excision  .  chemotherapy)  or radiation therapy.
Neoplasm Status,Metastatic disease OR unresectable primary tumor
Neoplasm Status,Accessible disease includes lymph node metastases.
Neoplasm Status,Inclusion Criteria: Clinically documented metastatic or unresectable locally recurrent clear cell renal carcinoma
Neoplasm Status,Inclusion Criteria: Patients with a removed colorectal adenocarcinoma since less than 6 months  in total remission and for whom a monitoring is necessary to detect recurrences precociously.
Neoplasm Status,Previous removal of kidney except if the size of the tumor was less than 5 cm or there was extensive liver or bone metastasis
Neoplasm Status,Subject has a history of neoplastic disease (including leukemia  lymphoma  malignant melanoma)  or myeloproliferative disease  regardless of the time since treatment
Neoplasm Status,unresectable liver metastasis
Neoplasm Status,Histologically confirmed adenocarcinoma of the breast
Neoplasm Status,Histologically or cytologically confirmed renal cell carcinoma (RCC)
Neoplasm Status,Active brain metastasis or patients with meningeal metastases
Neoplasm Status,Airway tumor or airway pathology
Neoplasm Status,Allowed: Basal cell carcinoma of the skin  in situ carcinoma of the cervix  Kaposi's sarcoma.
Neoplasm Status,Any other cancer for which patient has been disease free for 5 years
Neoplasm Status,Available paraffin block or unstained paraffin sections on glass slides containing representative tumor tissue from the most recent tumor biopsy/resection.
Neoplasm Status,Cancer disease within the last 5 years except for prostate cancer and some skin cancers
Neoplasm Status,Central Nervous System (CNS) metastasis if neurologically unstable or requiring steroid use.
Neoplasm Status,Concurrent neoplasms not specifically allowed.
Neoplasm Status,Current CNS metastases or history of CNS metastases
Neoplasm Status,Current or past history of metastasis
Neoplasm Status,Currently have any known malignancy or have a history of malignancy other than non-melanoma skin cancer
Neoplasm Status,Evidence of measurable recurrent or residual primary CNS neoplasm.
Neoplasm Status,Exclusion Criteria: History or evidence of  active malignancy  except for basal cell carcinoma or squamous cell carcinoma of the skin  within the 24 months prior to entry
Neoplasm Status,Exclusion Criteria: Islet cell or neuroendocrine carcinomas of the pancreas.
Neoplasm Status,Exclusion Criteria: Metastatic disease-
Neoplasm Status,Exclusion Criteria: Patient with concurrent malignancy (except curatively treated basal or squamous cell carcinoma of the skin or carcinoma in situ of cervix and/or breast) or patients with prior malignancies that have not been disease-free for five years
Neoplasm Status,Exclusion Criteria: Previous history of excision biopsy of the primary tumour
Neoplasm Status,Exclusion Criteria: Subjects who have brain metastases.
Neoplasm Status,FISH+ HER2 gene amplified breast cancer
Neoplasm Status,Group 2: Patients with inoperable esophageal cancer (adenocarcinoma oe squamous cell CA) with lesions extending beyond the mucosa but limited to the esophageal wall (T1sm or T2N0)
Neoplasm Status,Had Pap smear evidence of atypical squamous cells or adenocarcinoma or other malignancy
Neoplasm Status,has a history of malignancy  excepting basal cell carcinoma and malignancies in remission (greater than 2 years)
Neoplasm Status,Hepatic and/or pulmonary metastasis would have been totally removed since less 6 months before inclusion.
Neoplasm Status,Histological or cytological diagnosis of pancreatic adenocarcinoma
Neoplasm Status,Histologically confirmed myxoid liposarcoma.
Neoplasm Status,Histologically or cytologically documented metastatic breast cancer
Neoplasm Status,histologically proven HR+ operable invasive breast cancer
Neoplasm Status,History of invasive cancer within the past two years (excluding non-melanoma skin cancer)
Neoplasm Status,History of malignancy within the last 5 years (except basal cell carcinoma  which must be in remission for at least 6 months prior to the study.
Neoplasm Status,History of other epithelial/mesenchymal malignant tumours except basal cell carcinoma/squamous cell carcinoma (BCC/SCC) of skin
Neoplasm Status,History of other malignancies within 3 years of Day 1  except for adequately treated carcinoma in situ of the cervix  ductal carcinoma in situ (DCIS) of breast  or basal or squamous cell skin cancer.
